league,season,player_id,player_name,team_title,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
bundesliga,2014-2015,15,Júnior Díaz,Mainz 05,D M S,19,1435,1,1,1.4027025643736124,1.8244203347712755,16,10,4,0,1,1.4027025643736124,2.372001616284251,0.8312683319672942
bundesliga,2014-2015,18,Slobodan Rajkovic,Hamburger SV,D,11,980,1,0,0.4989492930471897,0.032284952700138,4,1,1,0,1,0.4989492930471897,0.5957222357392311,0.563437283039093
bundesliga,2014-2015,21,Sebastian Langkamp,Hertha Berlin,D S,16,1354,1,0,0.3572139255702495,0.0,5,0,3,1,1,0.3572139255702495,1.1085090842097998,1.1085090842097998
bundesliga,2014-2015,22,John Brooks,Hertha Berlin,D S,27,2185,1,0,1.2048657406121492,0.0099279908463358,15,1,5,0,1,1.2048657406121492,1.5858049932867289,1.5047254171222448
bundesliga,2014-2015,28,Mitchell Weiser,Bayern Munich,D F M S,13,776,1,4,0.6454818062484264,1.2043540626764295,7,10,2,0,1,0.6454818062484264,5.350675819441676,4.233427450060844
bundesliga,2014-2015,30,Jens Hegeler,Hertha Berlin,D M S,24,1356,1,1,0.9319753535091876,0.494389533996582,7,3,4,0,0,0.1741986759006977,1.5712900515645742,1.0743471551686523
bundesliga,2014-2015,35,Genki Haraguchi,Hertha Berlin,M S,21,1385,1,0,2.5258821919560432,1.470165690407157,24,13,2,0,1,2.5258821919560432,4.49394656997174,0.5592155000194907
bundesliga,2014-2015,39,Niko Bungert,Mainz 05,D S,26,2122,1,1,1.750021245330572,0.907468730583787,17,5,4,0,1,1.750021245330572,3.800209153443575,2.7321650944650173
bundesliga,2014-2015,44,Pablo De Blasis,Mainz 05,F M S,20,1140,1,4,0.8610476953908801,2.465522550046444,18,19,1,0,1,0.8610476953908801,4.768522692844272,1.9389796908944843
bundesliga,2014-2015,49,Christian Clemens,"Mainz 05,Schalke 04",D M S,17,682,1,0,2.097908314317465,0.4129627654328942,17,9,0,0,1,2.097908314317465,4.163977892138064,2.0282182916998863
bundesliga,2014-2015,56,Daniel Schwaab,VfB Stuttgart,D S,31,2346,1,0,1.3194357501342893,1.6576073598116636,12,17,1,1,1,1.3194357501342893,4.728974614292383,3.587645430117845
bundesliga,2014-2015,58,Georg Niedermeier,VfB Stuttgart,D S,22,1683,1,1,2.698483072221279,0.3226322457194328,14,3,4,1,1,2.698483072221279,3.0709820184856653,2.952839719131589
bundesliga,2014-2015,69,Carlos Gruezo,VfB Stuttgart,M S,8,439,1,0,0.4100943394005298,0.0452608559280633,3,2,1,0,1,0.4100943394005298,0.6132900454103947,0.2031956948339939
bundesliga,2014-2015,75,Niklas Süle,Hoffenheim,D,15,1269,1,0,1.2263513831421733,0.1539024114608764,9,6,1,0,1,1.2263513831421733,2.037803288549185,1.6180719006806612
bundesliga,2014-2015,80,Pirmin Schwegler,Hoffenheim,M S,28,2266,1,4,0.8953583547845483,2.0649698693305254,23,27,5,0,1,0.8953583547845483,4.238355545327067,2.9441114980727434
bundesliga,2014-2015,84,Ermin Bicakcic,Hoffenheim,D,24,2072,1,0,1.925502747297287,0.2994146514683962,9,5,3,1,1,1.925502747297287,3.257213704288006,2.839772954583168
bundesliga,2014-2015,94,Christian Schulz,Hannover 96,D,31,2649,1,0,1.9301984254270792,0.668771855533123,16,5,7,0,1,1.9301984254270792,3.1705664414912462,2.855118109844625
bundesliga,2014-2015,97,Ceyhun Gülselam,Hannover 96,M S,18,1218,1,0,1.393098846077919,0.2585566230118274,18,7,6,1,1,1.393098846077919,1.72441104054451,1.1467181146144867
bundesliga,2014-2015,99,Leon Andreasen,Hannover 96,M S,17,968,1,0,0.8260392174124718,0.2232136931270361,15,5,2,0,1,0.8260392174124718,1.356775788590312,1.1021899562329054
bundesliga,2014-2015,100,Edgar Prib,Hannover 96,D F M S,20,1039,1,2,1.2913475781679151,1.209211714565754,10,9,4,0,1,1.2913475781679151,2.951100237667561,0.6973310597240925
bundesliga,2014-2015,112,Alejandro Gálvez,Werder Bremen,D M S,20,1543,1,1,1.5646920562721789,0.6399494409561157,13,1,6,0,1,1.5646920562721789,3.12552141956985,2.3949113842099905
bundesliga,2014-2015,114,Philipp Bargfrede,Werder Bremen,M S,16,1256,1,0,0.590746870264411,0.2107938434928655,20,3,3,0,1,0.590746870264411,3.312332758679986,2.64701593387872
bundesliga,2014-2015,118,Levin Öztunali,"Bayer Leverkusen,Werder Bremen",M S,22,887,1,3,0.910246631130576,2.2503991313278675,18,15,1,0,1,0.910246631130576,3.377906978130341,0.922872830182314
bundesliga,2014-2015,121,Melvyn Lorenzen,Werder Bremen,F S,3,146,1,0,0.1763654761016369,0.0408324934542179,2,2,0,0,1,0.1763654761016369,0.6125109195709229,0.3953129351139068
bundesliga,2014-2015,130,Dominic Maroh,FC Cologne,D S,29,2370,1,0,0.9671735670417548,0.3313905745744705,11,4,2,0,1,0.9671735670417548,3.0450230734422803,2.9780199425294995
bundesliga,2014-2015,133,Kevin Vogt,FC Cologne,M S,32,2689,1,3,1.3782267132773995,2.43267616443336,21,29,8,0,1,1.3782267132773995,7.729528646916151,5.130436463281512
bundesliga,2014-2015,139,Simon Zoller,FC Cologne,F M S,9,481,1,0,1.0221465304493904,0.1476336708292365,9,4,1,0,1,1.0221465304493904,1.6670089168474078,0.4972287006676197
bundesliga,2014-2015,140,Yannick Gerhardt,FC Cologne,M S,16,832,1,1,0.6980435810983181,0.8020888268947601,13,8,2,0,1,0.6980435810983181,2.16979967430234,1.1224899385124445
bundesliga,2014-2015,143,Bard Finne,FC Cologne,F S,10,234,1,0,1.2485180497169497,0.1777914576232433,9,4,0,0,1,1.2485180497169497,1.480409249663353,0.0540997460484504
bundesliga,2014-2015,150,Josuha Guilavogui,Wolfsburg,M S,27,1775,1,0,0.9732919111847878,0.3873039186000824,17,9,4,1,1,0.9732919111847878,6.749369753524661,5.8165648598223925
bundesliga,2014-2015,151,Vieirinha,Wolfsburg,D M S,31,2312,1,5,1.821661424823105,3.527087553404272,33,37,1,0,1,1.821661424823105,10.67166642844677,6.836061988025904
bundesliga,2014-2015,154,André Schürrle,Wolfsburg,F M S,14,661,1,2,3.279291106387973,1.160160295665264,25,5,1,0,1,3.279291106387973,5.163297453895211,1.2033114973455667
bundesliga,2014-2015,160,Nicklas Bendtner,Wolfsburg,F S,18,559,1,0,0.632787462323904,0.2584426505491137,9,8,0,0,1,0.632787462323904,1.5022002384066582,0.7074808161705732
bundesliga,2014-2015,162,Timm Klose,Wolfsburg,D S,12,959,1,0,0.2749710753560066,0.0589347183704376,3,1,0,0,1,0.2749710753560066,4.3306392300874,4.3306392300874
bundesliga,2014-2015,164,Gotoku Sakai,VfB Stuttgart,D S,18,1441,1,1,0.3085629884153604,1.905106898397208,9,15,0,0,1,0.3085629884153604,3.824937395751476,2.339732388034463
bundesliga,2014-2015,165,Emir Spahic,Bayer Leverkusen,D,22,1874,1,0,0.7127163391560316,0.3122099004685879,10,2,5,2,1,0.7127163391560316,3.793332408182323,3.389649893157184
bundesliga,2014-2015,166,Cléber,Hamburger SV,D S,12,1030,1,0,0.7057993989437819,0.0,13,0,4,1,1,0.7057993989437819,0.7842627391219139,0.4442366436123848
bundesliga,2014-2015,170,Nicolai Müller,Hamburger SV,F M S,27,2089,1,4,3.647579357028008,3.836670440621674,25,26,7,0,1,3.647579357028008,8.843421809375286,3.3448442267253995
bundesliga,2014-2015,184,Ömer Toprak,Bayer Leverkusen,D S,29,2494,1,0,0.6136304661631584,1.2302590142935514,10,9,10,0,1,0.6136304661631584,3.642420847900212,2.631571284495294
bundesliga,2014-2015,185,Wendell,Bayer Leverkusen,D S,26,2251,1,1,0.8291101399809122,1.333063303492963,17,23,8,0,1,0.8291101399809122,4.785395265556872,3.1281079137697816
bundesliga,2014-2015,201,Tony Jantschke,Borussia M.Gladbach,D,31,2746,1,0,1.2426346931606531,1.001848230138421,12,14,5,0,1,1.2426346931606531,9.349405854940414,8.858130559325218
bundesliga,2014-2015,213,Thorgan Hazard,Borussia M.Gladbach,F M S,28,901,1,7,2.631049164570868,4.528498815372586,20,21,1,0,1,2.631049164570868,9.24309688527137,3.7511787516996256
bundesliga,2014-2015,215,Roel Brouwers,Borussia M.Gladbach,D S,20,1411,1,0,1.2224584612995386,0.3150689657777548,6,3,2,0,1,1.2224584612995386,4.758323658257723,4.735051741823554
bundesliga,2014-2015,262,Leonardo Bittencourt,Hannover 96,M S,26,1375,1,3,2.397034777328372,1.7181868040934205,30,16,5,1,1,2.397034777328372,5.028438188135624,1.4611548446118832
bundesliga,2014-2015,263,Marwin Hitz,Augsburg,GK,25,2250,1,0,0.1103543192148208,0.0177574437111616,1,1,1,0,1,0.1103543192148208,1.2083045160397887,1.2083045160397887
bundesliga,2014-2015,266,Jan-Ingwer Callsen-Bracker,Augsburg,D S,23,2053,1,2,0.576254109852016,0.7174398014321923,11,6,4,0,1,0.576254109852016,3.1517111607827246,2.96370391221717
bundesliga,2014-2015,268,Daniel Baier,Augsburg,M,34,3056,1,1,1.52596128359437,1.3234803322702646,31,29,4,0,1,1.52596128359437,11.31232451973483,9.591947611887008
bundesliga,2014-2015,269,Dominik Kohr,Augsburg,D M S,26,1645,1,1,1.4608858982101085,0.4686390068382025,18,11,10,0,1,1.4608858982101085,2.328481014817953,1.578172211535275
bundesliga,2014-2015,270,Alexander Esswein,Augsburg,M S,19,861,1,3,1.32561407238245,1.7060991944745183,24,16,0,0,1,1.32561407238245,3.82995025254786,1.0018322002142668
bundesliga,2014-2015,272,Caiuby,Augsburg,F M S,22,795,1,0,1.158994546160102,0.8027778957039118,24,11,3,0,1,1.158994546160102,3.419084096327424,1.702724605798721
bundesliga,2014-2015,278,Markus Feulner,Augsburg,D M S,25,1973,1,0,1.907047998160124,1.093618055805564,31,14,7,0,1,1.907047998160124,4.814922647550702,2.8043050598353148
bundesliga,2014-2015,285,Bastian Oczipka,Eintracht Frankfurt,D S,30,2571,1,4,0.3238369347527623,2.802838371600956,11,44,6,0,1,0.3238369347527623,5.524762687273324,4.515838528983295
bundesliga,2014-2015,286,Stefan Reinartz,Bayer Leverkusen,M S,17,960,1,0,0.8425863301381469,0.9348327610641718,16,11,2,0,1,0.8425863301381469,3.082213915884495,2.1587105859071016
bundesliga,2014-2015,292,Vaclav Kadlec,Eintracht Frankfurt,M S,4,116,1,0,1.005513608455658,0.0,9,0,0,0,1,1.005513608455658,1.005513608455658,0.0
bundesliga,2014-2015,299,Peter Niemeyer,Hertha Berlin,M S,17,896,1,0,1.048390750773251,0.0,7,0,6,0,1,1.048390750773251,1.3145821942016482,1.252281503751874
bundesliga,2014-2015,327,Fabian Johnson,Borussia M.Gladbach,M S,24,1421,1,4,1.9290257394313808,2.660372380167246,18,17,0,0,1,1.9290257394313808,6.8559816889464855,3.538599874824285
bundesliga,2014-2015,328,Medhi Benatia,Bayern Munich,D S,15,1150,1,0,1.0868592523038387,0.3922503665089607,10,3,4,0,1,1.0868592523038387,3.680890079587698,3.5197036229074
bundesliga,2014-2015,348,Oliver Sorg,Freiburg,D M S,25,2058,1,3,0.6803410919383168,2.024550434201956,25,13,3,0,1,0.6803410919383168,4.079030819237232,1.5728325136005878
bundesliga,2014-2015,359,Timothy Chandler,Eintracht Frankfurt,D S,29,2331,1,1,0.3742691706866026,2.295862913131714,14,24,7,0,1,0.3742691706866026,5.647542543709278,4.700895469635725
bundesliga,2014-2015,371,Sokratis,Borussia Dortmund,D S,21,1726,1,0,0.5992728527635336,0.356668203137815,12,7,6,0,1,0.5992728527635336,5.593086355365813,5.330763563513756
bundesliga,2014-2015,391,David Alaba,Bayern Munich,D M,19,1666,1,1,1.2097248043864963,2.671552075073123,27,23,0,0,1,1.2097248043864963,9.643890216946602,8.716870300471783
bundesliga,2014-2015,398,Sascha Mölders,Augsburg,F S,12,343,1,0,0.5657903365790844,0.1369856502860784,11,4,1,0,1,0.5657903365790844,0.9644087441265584,0.2616327572613954
bundesliga,2014-2015,410,Levent Aycicek,Werder Bremen,M S,11,538,1,0,1.806395540013909,1.114079436287284,11,14,1,0,1,1.806395540013909,3.192975517362356,0.8465464320033789
bundesliga,2014-2015,414,Juan Bernat,Bayern Munich,D M S,31,2556,1,0,2.2348899748176336,1.9725052993744607,33,18,1,0,1,2.2348899748176336,12.089700132608414,8.455462735146284
bundesliga,2014-2015,421,Lars Bender,Bayer Leverkusen,D M S,26,2038,1,3,1.4392667710781095,2.1752522261813283,22,19,5,0,1,1.4392667710781095,6.143334999680519,4.494489414617419
bundesliga,2014-2015,427,Marco Höger,Schalke 04,D M,26,2084,1,2,1.185500955209136,1.2771489787846804,21,17,11,0,1,1.185500955209136,5.711988378316164,4.334071043878794
bundesliga,2014-2015,433,Nico Schulz,Hertha Berlin,D M S,28,1990,1,0,1.3392433412373066,1.433533350005746,10,11,1,2,1,1.3392433412373066,4.187490753829479,1.6716096010059118
bundesliga,2014-2015,452,Takashi Inui,Eintracht Frankfurt,M S,27,1834,1,5,3.0513492738828063,4.458623580634594,43,46,2,0,1,3.0513492738828063,9.912290579639375,3.3005788875743747
bundesliga,2014-2015,888,Xherdan Shaqiri,Bayern Munich,F M S,9,336,1,2,1.558990091085434,1.574054416269064,12,10,0,0,1,1.558990091085434,3.753099739551544,1.2306632352992892
bundesliga,2014-2015,1217,Moritz Leitner,VfB Stuttgart,M S,19,1096,1,1,1.382857322692871,1.0754440929740667,21,16,5,0,1,1.382857322692871,2.616395460441709,1.086085632443428
bundesliga,2014-2015,2136,Izet Hajrovic,Werder Bremen,F M S,19,723,1,0,0.7654605740681291,0.445733125321567,11,10,0,0,1,0.7654605740681291,0.9824096979573368,0.3210765663534403
bundesliga,2014-2015,2185,Deyverson,FC Cologne,F S,8,337,1,0,1.1567128775641322,0.0699533652514219,9,2,4,0,1,1.1567128775641322,1.5294391438364985,0.3136706277728081
bundesliga,2014-2015,2640,Erik Durm,Borussia Dortmund,D,18,1585,1,1,0.4193238513544202,1.4024270791560411,11,11,2,0,1,0.4193238513544202,6.135863805189729,5.001122256740928
bundesliga,2014-2015,2642,Nuri Sahin,Borussia Dortmund,M S,7,544,1,0,0.7693044804036617,0.8520553465932608,13,7,0,0,1,0.7693044804036617,2.7483027083799243,2.1882268097251654
bundesliga,2014-2015,2666,Artjoms Rudnevs,Hamburger SV,F S,22,925,1,3,3.797690676525235,2.201950017362833,33,13,1,0,1,3.797690676525235,6.763169890269637,0.883412154391408
bundesliga,2014-2015,4234,Simon Rolfes,Bayer Leverkusen,M S,24,1233,1,1,0.4598510637879371,1.434445862658322,12,19,4,0,1,0.4598510637879371,4.297910118475556,3.1995379300788045
bundesliga,2014-2015,4237,Marcel Ndjeng,Hertha Berlin,D M S,16,1105,1,2,0.1892506135627627,1.3184586577117443,9,8,2,0,1,0.1892506135627627,1.9317858703434467,1.356038922443986
bundesliga,2014-2015,4238,John Heitinga,Hertha Berlin,D M S,13,933,1,0,1.0086064375936985,0.0452739484608173,2,1,3,0,1,1.0086064375936985,0.2760351747274399,0.2307612262666225
bundesliga,2014-2015,4243,Christian Günter,Freiburg,D M S,34,2886,1,2,1.1277981977909803,1.499348598532379,26,24,4,0,1,1.1277981977909803,5.526627054437995,3.757311750203371
bundesliga,2014-2015,4247,Maximilian Philipp,Freiburg,F S,24,1153,1,2,2.01174551807344,1.619176964275539,19,11,4,0,1,2.01174551807344,3.919122716411948,1.7098099403083324
bundesliga,2014-2015,4261,Jens Wemmer,Paderborn,D M S,21,1490,1,1,0.9431020827032626,1.0573136322200298,16,14,0,0,1,0.9431020827032626,2.806517674587667,1.6385120693594215
bundesliga,2014-2015,4264,Mahir Saglik,Paderborn,F S,11,305,1,1,1.2435685470700264,0.8439214080572128,12,7,2,0,1,1.2435685470700264,1.9181235898286104,0.0611311849206686
bundesliga,2014-2015,4265,Süleyman Koc,Paderborn,F M S,29,1942,1,2,2.818598311394453,3.683817619457841,38,40,1,0,1,2.818598311394453,8.572416898794472,3.909664803184569
bundesliga,2014-2015,4266,Marvin Bakalorz,Paderborn,M S,29,2180,1,2,1.3701185043901205,1.7916551642119884,31,13,2,1,1,1.3701185043901205,3.5679267942905426,1.1828537629917264
bundesliga,2014-2015,4274,Nélson Haedo Valdez,Eintracht Frankfurt,F M S,10,514,1,0,2.287110164761544,0.6994321309030056,15,4,2,0,1,2.287110164761544,2.9085207134485245,0.1270188950002193
bundesliga,2014-2015,4288,Immanuel Höhn,Freiburg,D S,7,540,1,0,0.4034532904624939,0.0326890312135219,3,1,0,0,1,0.4034532904624939,1.1350479908287523,1.1350479908287523
bundesliga,2014-2015,4290,Nikola Djurdjic,Augsburg,F S,16,630,1,1,1.7790491357445717,0.9145089015364648,8,7,1,0,1,1.7790491357445717,2.12130824662745,0.7801271751523018
bundesliga,2014-2015,4293,Didier Ya Konan,Hannover 96,F S,7,309,1,0,0.2509730681777,0.1496448591351509,7,2,1,0,1,0.2509730681777,0.5507209897041321,0.2357451468706131
bundesliga,2014-2015,4295,Marc Vucinovic,Paderborn,D M S,8,322,1,0,0.2530519179999828,0.0767320673912763,7,2,0,0,1,0.2530519179999828,0.6170266624540091,0.5024651736021042
bundesliga,2014-2015,4297,Stefan Kutschke,Paderborn,F S,19,825,1,1,3.443307425826788,0.7621281072497368,24,10,1,0,1,3.443307425826788,4.450920129194856,2.062901969999075
bundesliga,2014-2015,4312,Marnon Busch,Werder Bremen,D M S,9,419,1,0,0.1881462819874286,0.0405424498021602,4,1,0,0,1,0.1881462819874286,1.0898372605443,0.8784582689404488
bundesliga,2014-2015,4329,Marvin Ducksch,Paderborn,F S,9,202,1,0,0.5576214548200369,1.0783481858670712,6,5,0,0,1,0.5576214548200369,1.0927594937384129,0.097103152424097
bundesliga,2014-2015,4346,Sebastian Kerk,Freiburg,M S,9,269,1,0,0.4226493053138256,0.5967757180333138,6,5,1,0,1,0.4226493053138256,1.0194084085524082,0.5978188943117857
bundesliga,2014-2015,11,Sandro Wagner,Hertha Berlin,S,15,249,0,0,0.1434031818062067,0.0535796806216239,4,3,2,0,0,0.1434031818062067,0.1554931476712227,0.0276867486536502
bundesliga,2014-2015,13,Konstantin Rausch,VfB Stuttgart,S,4,71,0,0,0.1209386363625526,0.0,1,0,0,0,0,0.1209386363625526,0.0,0.0
bundesliga,2014-2015,19,Rune Jarstein,Hertha Berlin,GK,1,90,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,23,Marvin Plattenhardt,Hertha Berlin,D S,15,1282,0,1,0.194955863058567,0.6398638784885406,3,12,1,0,0,0.194955863058567,0.4032544419169426,0.233638945966959
bundesliga,2014-2015,24,Per Skjelbred,Hertha Berlin,M,26,2241,0,2,0.5064233588054776,1.9871211843565104,13,21,8,0,0,0.5064233588054776,5.397294327616692,3.714305931702256
bundesliga,2014-2015,25,Fabian Lustenberger,Hertha Berlin,D M S,27,2193,0,0,0.2382510881870985,0.1829337812960147,4,5,3,1,0,0.2382510881870985,2.2294730450958014,2.177808055654168
bundesliga,2014-2015,29,Vedad Ibisevic,VfB Stuttgart,F S,14,610,0,1,0.7012071050703526,1.555999420583248,8,8,2,0,0,0.7012071050703526,1.6913419868797064,0.6231234464794397
bundesliga,2014-2015,31,Johannes van den Bergh,Hertha Berlin,D S,6,379,0,0,0.0260682962834835,0.0,2,0,2,0,0,0.0260682962834835,0.0137625532224774,0.0
bundesliga,2014-2015,37,Loris Karius,Mainz 05,GK,33,2911,0,0,0.0,0.018567644059658,0,1,1,1,0,0.0,2.943930195644498,2.943930195644498
bundesliga,2014-2015,38,Daniel Brosinski,Mainz 05,D M,32,2776,0,3,1.3763651847839355,2.1074851993471384,21,19,4,1,0,1.3763651847839355,7.946253380738199,5.0670043639838696
bundesliga,2014-2015,41,Pierre Bengtsson,Mainz 05,D S,13,965,0,1,0.1857729777693748,0.8434749767184258,6,10,0,0,0,0.1857729777693748,2.195316268131137,2.118331948295236
bundesliga,2014-2015,42,Julian Baumgartlinger,Mainz 05,M,26,2311,0,0,0.669386500492692,0.4984979601576924,16,15,3,0,0,0.669386500492692,6.996747244149447,6.089550683274865
bundesliga,2014-2015,50,Gonzalo Jara,Mainz 05,D S,17,970,0,0,0.1063816528767347,0.0717694461345672,2,1,4,0,0,0.1063816528767347,1.084314201027155,0.9899159111082554
bundesliga,2014-2015,53,Maximilian Beister,Hamburger SV,S,5,67,0,0,0.5184548497200012,0.0,1,0,0,0,0,0.5184548497200012,0.5184548497200012,0.0
bundesliga,2014-2015,54,Christoph Moritz,Mainz 05,M S,9,505,0,0,0.1134679913520813,0.1669879015535116,2,4,0,0,0,0.1134679913520813,1.2369221448898315,0.9855648428201677
bundesliga,2014-2015,61,Geoffroy Serey Dié,VfB Stuttgart,M S,13,981,0,2,0.1719904597848653,0.9129705168306828,9,7,5,0,0,0.1719904597848653,2.8352573197335005,2.1692344285547733
bundesliga,2014-2015,66,Robbie Kruse,Bayer Leverkusen,S,4,44,0,1,0.0920039415359497,0.0721279084682464,1,1,0,0,0,0.0920039415359497,0.4571478962898254,0.2930160462856293
bundesliga,2014-2015,67,Adam Hlousek,VfB Stuttgart,D M S,22,1583,0,0,0.4448077175766229,0.3719880450516939,3,7,4,1,0,0.4448077175766229,3.721896003931761,3.127677822485566
bundesliga,2014-2015,71,Timo Baumgartl,VfB Stuttgart,D S,20,1646,0,0,0.6159213818609715,0.6395852267742157,4,2,1,0,0,0.6159213818609715,1.5858823144808412,1.5858823144808412
bundesliga,2014-2015,73,Oliver Baumann,Hoffenheim,GK,34,3060,0,0,0.0,0.0,0,0,0,0,0,0.0,2.26859219558537,2.26859219558537
bundesliga,2014-2015,77,Jin-Su Kim,Hoffenheim,D S,19,1502,0,1,0.1567079257220029,1.8989903181791303,6,14,4,0,0,0.1567079257220029,2.8223716146312654,1.7473542694933712
bundesliga,2014-2015,79,Tobias Strobl,Hoffenheim,D M S,30,2439,0,1,0.7714718878269196,0.3857143726199865,5,8,6,0,0,0.7714718878269196,5.452947061508894,4.415695864707232
bundesliga,2014-2015,82,Nadiem Amiri,Hoffenheim,M S,7,329,0,0,0.2057745158672332,0.4578097499907017,3,5,0,0,0,0.2057745158672332,1.5227098166942596,0.8859628736972809
bundesliga,2014-2015,91,Ron-Robert Zieler,Hannover 96,GK,34,3060,0,0,0.0,0.0362916365265846,0,1,3,0,0,0.0,1.7153695775195956,1.6790779391303658
